COLUMN_NAME	LABEL	LEGAL_VALUES
ZOFN_GEN_NAT_NTAX	Number of genera represented by distinct native taxa in the fine-mesh net sample (50-um mesh)	
ZOFN_GEN_NTAX	Number of genera represented by distinct taxa in fine-mesh net sample (50-um)	
ZOFN_NAT_BIO	Biomass represented by native individuals in the fine-mesh net sample (50-um)	
ZOFN_NAT_DEN	Density (indiv./L) of individuals in the fine-mesh net sample (50-um)	
ZOFN_NAT_NIND	Number of native individuals in the fine-mesh net sample (50-um)	
ZOFN_NAT_NTAX	Number of distinct native taxa in the fine-mesh net sample (50-um mesh)	
ZOFN_NAT_PBIO	Percent of biomass represented by native individuals in the fine-mesh net sample (50-um)	
ZOFN_NAT_PDEN	Percent of density (indiv./L) of native individuals in the fine-mesh net sample (50-um)	
ZOFN_NAT_PIND	Percent of native individuals in the fine-mesh net sample (50-um)	
ZOFN_NAT_PTAX	Percent of distinct taxa represented by native individuals in the fine-mesh net sample (50-um)	
ZOFN_NIND	Number of individuals counted in ZOFN sample	
ZOFN_NTAX	Number of distinct taxa in the fine-mesh net sample (50-um)	
ZOFN300_BIO	Biomass of individuals in the 300-count subsample of the fine-mesh net sample (50 um)	
ZOFN300_FAM_NAT_NTAX	Number of families represented by distinct native taxa in the fine-mesh net sample (50 um)	
ZOFN300_FAM_NTAX	Number of families represented by distinct taxa in the 300-count subsample from the fine-mesh net sample (50 um)	
ZOFN300_GEN_NAT_NTAX	Number of genera represented by distinct native taxa in the 300-count subsample from the fine-mesh net sample (50 um)	
ZOFN300_GEN_NTAX	Number of genera represented by distinct taxa in the 300-count subsample from the fine-mesh net sample (50 um)	
ZOFN300_NAT_BIO	Biomass of native individuals in the 300-count subsample of the fine-mesh net sample (50 um)	
ZOFN300_NAT_NIND	Number of native individuals in the 300-count subsample from the fine-mesh net sample (50-um)	
ZOFN300_NAT_NTAX	Number of distinct native taxa in the 300-count subsample from the fine-mesh net sample (50-um)	
ZOFN300_NAT_PBIO	Percent of biomass represented by native individuals in the 300-coount subsample from the fine-mesh net sample (50-um)	
ZOFN300_NAT_PIND	Percent of native individuals in the 300-count subsample from the fine-mesh net sample (50-um)	
ZOFN300_NAT_PTAX	Percent of distinct taxa represented by native individuals in the 300-count subsample from the fine-mesh net sample (50-um)	
ZOFN300_NIND	Number of individuals in 300 organism random subsample from ZOFN sample	
ZOFN300_NTAX	Number of distinct taxa in the 300-count subsample from the fine-mesh net sample (50-um)	
PUBLICATION_DATE	Date the dataset was published to the NARS site	
UID	Unique identifier for the site/visit	
